R_0066_CAMPOS_1A	373	412698.00	7538220.00
R_0066_CAMPOS_1A	374	412714.00	7538249.00
R_0066_CAMPOS_1A	375	412732.00	7538278.00
R_0066_CAMPOS_1A	376	412748.00	7538307.00
R_0066_CAMPOS_1A	377	412764.00	7538336.00
R_0066_CAMPOS_1A	378	412782.00	7538364.00
R_0066_CAMPOS_1A	379	412798.00	7538393.00
R_0066_CAMPOS_1A	380	412816.00	7538422.00
R_0066_CAMPOS_1A	381	412832.00	7538451.00
R_0066_CAMPOS_1A	382	412848.00	7538479.00
R_0066_CAMPOS_1A	383	412866.00	7538509.00
R_0066_CAMPOS_1A	384	412882.00	7538537.00
R_0066_CAMPOS_1A	385	412898.00	7538566.00
R_0066_CAMPOS_1A	386	412914.00	7538594.00
R_0066_CAMPOS_1A	387	412932.00	7538624.00
R_0066_CAMPOS_1A	388	412948.00	7538652.00
R_0066_CAMPOS_1A	389	412966.00	7538681.00
R_0066_CAMPOS_1A	390	412982.00	7538710.00
R_0066_CAMPOS_1A	391	412998.00	7538739.00
R_0066_CAMPOS_1A	392	413016.00	7538767.00
R_0066_CAMPOS_1A	393	413032.00	7538797.00
R_0066_CAMPOS_1A	394	413048.00	7538825.00
R_0066_CAMPOS_1A	395	413066.00	7538854.00
R_0066_CAMPOS_1A	396	413082.00	7538883.00
R_0066_CAMPOS_1A	397	413098.00	7538912.00
R_0066_CAMPOS_1A	398	413116.00	7538940.00
R_0066_CAMPOS_1A	399	413132.00	7538969.00
R_0066_CAMPOS_1A	400	413150.00	7538998.00
R_0066_CAMPOS_1A	401	413166.00	7539027.00
R_0066_CAMPOS_1A	402	413182.00	7539055.00
R_0066_CAMPOS_1A	403	413200.00	7539085.00
R_0066_CAMPOS_1A	404	413216.00	7539113.00
R_0066_CAMPOS_1A	405	413232.00	7539142.00
R_0066_CAMPOS_1A	406	413248.00	7539170.00
R_0066_CAMPOS_1A	407	413266.00	7539200.00
R_0066_CAMPOS_1A	408	413282.00	7539228.00
R_0066_CAMPOS_1A	409	413300.00	7539257.00
R_0066_CAMPOS_1A	410	413316.00	7539286.00
R_0066_CAMPOS_1A	411	413332.00	7539315.00
R_0066_CAMPOS_1A	412	413350.00	7539343.00
R_0066_CAMPOS_1A	413	413366.00	7539373.00
R_0066_CAMPOS_1A	414	413382.00	7539401.00
R_0066_CAMPOS_1A	415	413400.00	7539430.00
R_0066_CAMPOS_1A	416	413416.00	7539459.00
R_0066_CAMPOS_1A	417	413432.00	7539488.00
R_0066_CAMPOS_1A	418	413450.00	7539516.00
R_0066_CAMPOS_1A	419	413466.00	7539545.00
R_0066_CAMPOS_1A	420	413484.00	7539574.00
R_0066_CAMPOS_1A	421	413500.00	7539603.00
R_0066_CAMPOS_1A	422	413516.00	7539632.00
R_0066_CAMPOS_1A	423	413534.00	7539661.00
R_0066_CAMPOS_1A	424	413550.00	7539690.00
R_0066_CAMPOS_1A	425	413566.00	7539718.00
R_0066_CAMPOS_1A	426	413582.00	7539747.00
R_0066_CAMPOS_1A	427	413600.00	7539776.00
R_0066_CAMPOS_1A	428	413616.00	7539805.00
R_0066_CAMPOS_1A	429	413634.00	7539833.00
R_0066_CAMPOS_1A	430	413650.00	7539863.00
R_0066_CAMPOS_1A	431	413666.00	7539891.00
R_0066_CAMPOS_1A	432	413684.00	7539920.00
R_0066_CAMPOS_1A	433	413700.00	7539949.00
R_0066_CAMPOS_1A	434	413716.00	7539978.00
R_0066_CAMPOS_1A	435	413734.00	7540006.00
R_0066_CAMPOS_1A	436	413750.00	7540036.00
R_0066_CAMPOS_1A	437	413766.00	7540064.00
R_0066_CAMPOS_1A	438	413784.00	7540093.00
R_0066_CAMPOS_1A	439	413800.00	7540121.00
R_0066_CAMPOS_1A	440	413818.00	7540151.00
R_0066_CAMPOS_1A	441	413834.00	7540179.00
R_0066_CAMPOS_1A	442	413850.00	7540208.00
R_0066_CAMPOS_1A	443	413868.00	7540237.00
R_0066_CAMPOS_1A	444	413884.00	7540266.00
R_0066_CAMPOS_1A	445	413900.00	7540294.00
R_0066_CAMPOS_1A	446	413916.00	7540323.00
R_0066_CAMPOS_1A	447	413934.00	7540352.00
R_0066_CAMPOS_1A	448	413950.00	7540381.00
R_0066_CAMPOS_1A	449	413968.00	7540409.00
R_0066_CAMPOS_1A	450	413984.00	7540439.00
R_0066_CAMPOS_1A	451	414000.00	7540467.00
R_0066_CAMPOS_1A	452	414018.00	7540496.00
R_0066_CAMPOS_1A	453	414034.00	7540525.00
R_0066_CAMPOS_1A	454	414050.00	7540554.00
R_0066_CAMPOS_1A	455	414068.00	7540582.00
R_0066_CAMPOS_1A	456	414084.00	7540612.00
R_0066_CAMPOS_1A	457	414100.00	7540640.00
R_0066_CAMPOS_1A	458	414118.00	7540669.00
R_0066_CAMPOS_1A	459	414134.00	7540697.00
R_0066_CAMPOS_1A	460	414152.00	7540727.00
R_0066_CAMPOS_1A	461	414168.00	7540755.00
R_0066_CAMPOS_1A	462	414184.00	7540784.00
R_0066_CAMPOS_1A	463	414202.00	7540813.00
R_0066_CAMPOS_1A	464	414218.00	7540842.00
R_0066_CAMPOS_1A	465	414234.00	7540870.00
R_0066_CAMPOS_1A	466	414250.00	7540899.00
R_0066_CAMPOS_1A	467	414268.00	7540928.00
R_0066_CAMPOS_1A	468	414284.00	7540957.00
R_0066_CAMPOS_1A	469	414302.00	7540986.00
R_0066_CAMPOS_1A	470	414318.00	7541015.00
R_0066_CAMPOS_1A	471	414334.00	7541043.00
R_0066_CAMPOS_1A	472	414352.00	7541072.00
R_0066_CAMPOS_1A	473	414368.00	7541101.00
R_0066_CAMPOS_1A	474	414384.00	7541130.00
R_0066_CAMPOS_1A	475	414402.00	7541159.00
R_0066_CAMPOS_1A	476	414418.00	7541188.00
R_0066_CAMPOS_1A	477	414434.00	7541217.00
R_0066_CAMPOS_1A	478	414452.00	7541245.00
R_0066_CAMPOS_1A	479	414468.00	7541274.00
R_0066_CAMPOS_1A	480	414486.00	7541303.00
R_0066_CAMPOS_1A	481	414502.00	7541332.00
R_0066_CAMPOS_1A	482	414518.00	7541360.00
R_0066_CAMPOS_1A	483	414536.00	7541390.00
R_0066_CAMPOS_1A	484	414552.00	7541418.00
R_0066_CAMPOS_1A	485	414568.00	7541447.00
R_0066_CAMPOS_1A	486	414584.00	7541475.00
R_0066_CAMPOS_1A	487	414602.00	7541505.00
R_0066_CAMPOS_1A	488	414618.00	7541533.00
R_0066_CAMPOS_1A	489	414636.00	7541562.00
R_0066_CAMPOS_1A	490	414652.00	7541591.00
R_0066_CAMPOS_1A	491	414668.00	7541620.00
R_0066_CAMPOS_1A	492	414686.00	7541648.00
R_0066_CAMPOS_1A	493	414702.00	7541678.00
R_0066_CAMPOS_1A	494	414718.00	7541706.00
R_0066_CAMPOS_1A	495	414736.00	7541735.00
R_0066_CAMPOS_1A	496	414752.00	7541764.00
R_0066_CAMPOS_1A	497	414768.00	7541793.00
R_0066_CAMPOS_1A	498	414786.00	7541821.00
R_0066_CAMPOS_1A	499	414802.00	7541850.00
